anio_hecho;mes_hecho;dia_hecho;hora_hecho;minuto_hecho;fecha_hecho;edad;feminicidio;grupo_feminicidio;modalidad;estado_civil;grupo_armado;grupo_caracterizacion;medio_transporte;nivel_academico;ocupacion;sexo;comuna_hecho;codigo_barrio_hecho;codigo_comuna_hecho;barrio_hecho
2016;2;28;7;20;28/2/2016;18;No aplica;No aplica;Cortopunzante;Soltero;NA;Grupos Delincuenciales Organizados;Motocicleta;Bachillerato;Transportador o distribuidor de alimentos o carga;Masculino;San Cristóbal;AE1;60;Área de expansión Pajarito
2016;2;28;8;45;28/2/2016;34;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;NA;Masculino;Santa Elena;9003;90;Piedras Blancas Matasano
2016;2;28;10;45;28/2/2016;41;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Convivencia;Caminata;NA;Obrero;Masculino;San Javier;1316;13;El Salado
2016;3;4;11;50;4/3/2016;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;San Cristóbal;6014;60;La Loma
2016;3;6;21;30;6/3/2016;23;No aplica;No aplica;Contundente;NA;NA;Convivencia;Caminata;NA;NA;Masculino;La Candelaria;1005;10;Estación Villa
2016;3;8;15;59;8/3/2016;27;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Bachillerato;Desempleado;Masculino;Robledo;0712;07;Aures No.2
2016;3;8;18;0;8/3/2016;28;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Castilla;0511;05;Castilla
2016;3;8;18;24;8/3/2016;25;No aplica;No aplica;Arma de fuego;NA;NA;Homicidios asociados a hurtos;Motocicleta;NA;NA;Masculino;Aranjuez;0403;04;Palermo
2016;3;9;6;53;9/3/2016;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Mecánico automotriz;Masculino;Belén;1616;16;Las Violetas
2016;3;12;1;10;12/3/2016;50;No aplica;No aplica;Cortopunzante;NA;NA;En proceso de categorización;NA;NA;Habitante de la calle;Masculino;Guayabal;1504;15;Santa Fé
2016;3;12;16;30;12/3/2016;24;No aplica;No aplica;Arma de fuego;Soltero;NA;En procedimiento de la fuerza pública;Motocicleta;Primaria;Desempleado;Masculino;Guayabal;1509;15;Cristo Rey
2016;3;12;21;30;12/3/2016;55;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;Habitante de la calle;Masculino;La Candelaria;1019;10;La Candelaria
2016;3;12;22;45;12/3/2016;20;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Automóvil;Primaria;Desempleado;Masculino;San Antonio de Prado;8005;80;El Astillero
2016;3;13;2;0;13/3/2016;43;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Convivencia;Caminata;Primaria;Oficial construcción;Masculino;Popular;0103;01;Popular
2016;3;14;12;0;14/3/2016;36;No aplica;No aplica;Cortopunzante;NA;NA;Grupos Delincuenciales Organizados;Bicicleta;NA;NA;Masculino;Castilla;0509;05;Girardot
2016;3;14;17;0;14/3/2016;40;No aplica;No aplica;Arma de fuego;Casado;NA;Convivencia;Motocicleta;Universitario;Contador;Masculino;Laureles Estadio;1112;11;El Velódromo
2016;3;14;22;40;14/3/2016;31;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Doce de Octubre;0611;06;Progreso No.2
2016;3;15;19;50;15/3/2016;20;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Motocicleta;NA;NA;Masculino;Castilla;0509;05;Girardot
2016;3;15;19;50;15/3/2016;25;No;No;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Motocicleta;NA;Desempleado;Femenino;Castilla;0509;05;Girardot
2016;3;15;21;45;15/3/2016;34;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Automóvil;Primaria;Comerciante;Masculino;San Javier;1318;13;Antonio Nariño
2016;3;18;21;41;18/3/2016;33;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;NA;NA;Obrero;Masculino;San Antonio de Prado;AUC2;80;Área Urbana Cgto. San Antonio de Prado
2016;3;19;19;50;19/3/2016;30;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;NA;NA;NA;Masculino;San Antonio de Prado;8007;80;La Verde
2016;3;21;20;32;21/3/2016;25;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Santa Cruz;0210;02;Santa Cruz
2016;3;24;5;50;24/3/2016;31;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Convivencia;NA;Bachillerato;Vendedor ambulante;Masculino;La Candelaria;1019;10;La Candelaria
2016;3;26;5;35;26/3/2016;16;No aplica;No aplica;Contundente;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Alfabeta;Estudiante;Masculino;Belén;1616;16;Las Violetas
2016;3;27;14;30;27/3/2016;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Estudiante;Masculino;Castilla;0509;05;Girardot
2016;3;27;20;34;27/3/2016;52;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;En proceso de categorización;Caminata;Bachillerato;Comerciante;Masculino;Villa Hermosa;0802;08;La Mansión
2016;3;29;12;55;29/3/2016;64;No aplica;No aplica;Arma de fuego;Casado;NA;Homicidios asociados a hurtos;Automóvil;Bachillerato;Pensionado o jubilado;Masculino;El Poblado;1409;14;El Tesoro
2016;3;29;14;5;29/3/2016;57;No aplica;No aplica;Arma de fuego;Casado;NA;Convivencia;Caminata;NA;Desempleado;Masculino;Belén;1601;16;Fátima
2016;3;29;14;30;29/3/2016;53;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Aranjuez;0409;04;Manrique Central No.1
2016;3;29;20;15;29/3/2016;2;Familiar;Si;Contundente;NA;NA;Violencia de género;Caminata;NA;NA;Femenino;San Antonio de Prado;AUC2;80;Área Urbana Cgto. San Antonio de Prado
2016;3;30;17;37;30/3/2016;39;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Convivencia;Caminata;Bachillerato;Comerciante;Masculino;Laureles Estadio;1117;11;Florida Nueva
2016;3;30;19;40;30/3/2016;33;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Autobus;NA;NA;Masculino;Robledo;0710;07;López de Mesa
2016;4;1;18;30;1/4/2016;46;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;La Candelaria;1006;10;San Benito
2016;4;1;18;30;1/4/2016;43;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;La Candelaria;1006;10;San Benito
2016;4;2;21;29;2/4/2016;14;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Estudiante;Masculino;San Javier;1316;13;El Salado
2016;4;2;23;14;2/4/2016;19;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;NA;Entrenador;Masculino;Doce de Octubre;0605;06;La Esperanza
2016;4;4;18;12;4/4/2016;43;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;En proceso de categorización;Automóvil;Primaria;Minero;Masculino;Robledo;0724;07;Monteclaro
2016;4;5;0;50;5/4/2016;27;No aplica;No aplica;Arma de fuego;Soltero;NA;Convivencia;Caminata;Alfabeta;Oficios varios;Masculino;San Javier;1306;13;La Pradera
2016;4;7;18;35;7/4/2016;25;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;San Javier;1318;13;Antonio Nariño
2016;4;9;23;40;9/4/2016;32;No aplica;No aplica;Asfixia mecánica;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;NA;Bachillerato;Comerciante;Masculino;La América;1213;12;Calasania Parte Alta
2016;4;9;23;40;9/4/2016;33;No aplica;No aplica;Ahorcamiento o estrangulamiento;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;NA;Bachillerato;Pintor;Masculino;La América;1213;12;Calasania Parte Alta
2016;4;12;6;0;12/4/2016;45;Información insuficiente;Información insuficiente;Cortopunzante;Unión marital de hecho;NA;En proceso de categorización;Caminata;Universitario;Docente;Femenino;Belén;1616;16;Las Violetas
2016;4;12;7;25;12/4/2016;22;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;La Candelaria;1018;10;Villa Nueva
2016;4;14;5;15;14/4/2016;62;No aplica;No aplica;Cortopunzante;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;NA;Reciclador;Masculino;Aranjuez;0403;04;Palermo
2016;4;15;23;10;15/4/2016;40;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;NA;Masculino;San Sebastián de Palmitas;5003;50;Urquita
2016;4;18;14;35;18/4/2016;39;No aplica;No aplica;Asfixia mecánica;Unión marital de hecho;NA;Violencia intrafamiliar;Caminata;Bachillerato;Oficios varios;Masculino;Buenos Aires;0913;09;Loreto
2016;4;19;20;38;19/4/2016;17;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Estudiante;Masculino;Castilla;0511;05;Castilla
2016;4;19;20;41;19/4/2016;49;No aplica;No aplica;Ahorcamiento o estrangulamiento;Casado;NA;En proceso de categorización;Caminata;NA;NA;Masculino;San Javier;1317;13;Eduardo Santos
2016;4;20;20;12;20/4/2016;36;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Comerciante;Masculino;Belén;1604;16;Granada
2016;4;20;20;26;20/4/2016;33;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Automóvil;Primaria;Oficios varios;Masculino;Popular;0105;01;Moscú No.2
2016;4;21;9;0;21/4/2016;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Motocicleta;Primaria;Desempleado;Masculino;La Candelaria;1015;10;Bomboná No.1
2016;4;21;17;0;21/4/2016;26;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Alistador o lavador de carros;Masculino;Guayabal;1511;15;La Colina
2016;4;24;3;30;24/4/2016;22;No aplica;No aplica;Cortopunzante;Soltero;NA;Convivencia;Caminata;Bachillerato;Estudiante;Masculino;Popular;0106;01;Villa Guadalupe
2016;4;24;23;30;24/4/2016;20;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Altavista;7005;70;Altavista Sector Central
2016;4;25;14;5;25/4/2016;20;No aplica;No aplica;Cortopunzante;NA;NA;Homicidios asociados a hurtos;Motocicleta;NA;NA;Masculino;Belén;1611;16;La Loma de los Bernal
2016;4;27;22;9;27/4/2016;25;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;San Javier;1307;13;Juan XXIIIi la Quiebra
2016;4;28;8;15;28/4/2016;20;No aplica;No aplica;Arma de fuego;Soltero;NA;En procedimiento de la fuerza pública;Motocicleta con parrillero;Bachillerato;Desempleado;Masculino;La Candelaria;1001;10;Prado
2016;5;3;18;11;3/5/2016;17;Expareja;Si;Cortopunzante;Soltero;NA;Violencia intrafamiliar;Caminata;Bachillerato;Desempleado;Femenino;Buenos Aires;0914;09;Asomadera No.1
2016;5;4;7;10;4/5/2016;21;No aplica;No aplica;Cortopunzante;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Altavista;7007;70;San Jose del Manzanillo
2016;5;4;17;15;4/5/2016;42;No aplica;No aplica;Cortopunzante;Casado;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Contratista;Masculino;Aranjuez;0408;04;San Pedro
2016;5;4;18;30;4/5/2016;39;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Operador;Masculino;Robledo;0709;07;Córdoba
2016;5;4;19;30;4/5/2016;34;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Oficios varios;Masculino;Guayabal;1503;15;Trinidad
2016;5;4;22;57;4/5/2016;25;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Castilla;0513;05;Francisco Antonio Zea
2016;5;5;12;40;5/5/2016;26;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;Robledo;0716;07;Palenque
2016;5;5;18;20;5/5/2016;52;No aplica;No aplica;Contundente;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Carpintero o ebanista o tapicero;Masculino;Buenos Aires;0912;09;El Salvador
2016;5;5;23;0;5/5/2016;22;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Oficios varios;Masculino;Manrique;0315;03;San José la Cima No.2
2016;5;6;21;45;6/5/2016;17;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Taxi;Primaria;Vendedor ambulante;Masculino;Laureles Estadio;1110;11;La Castellana
2016;5;7;2;20;7/5/2016;23;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;NA;Masculino;Belén;1620;16;El Nogal-Los Almendros
2016;5;7;23;8;7/5/2016;22;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Vendedor ambulante;Masculino;Doce de Octubre;0601;06;Santander
2016;5;8;0;10;8/5/2016;26;No aplica;No aplica;Contundente;NA;NA;En proceso de categorización;NA;NA;NA;Masculino;La Candelaria;Inst_12;10;Hospital San Vicente de Paúl
2016;5;8;10;0;8/5/2016;41;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Convivencia;Caminata;Bachillerato;Mesero(a);Masculino;Popular;0106;01;Villa Guadalupe
2016;5;8;23;5;8/5/2016;18;No aplica;No aplica;Cortopunzante;Soltero;NA;Convivencia;Caminata;NA;Habitante de la calle;Masculino;La Candelaria;1013;10;Barrio Colón
2016;5;9;0;0;9/5/2016;33;No aplica;No aplica;Ahorcamiento o estrangulamiento;NA;NA;En proceso de categorización;NA;NA;NA;Masculino;Santa Elena;9009;90;El Plan
2016;5;9;15;30;9/5/2016;42;No aplica;No aplica;Ahorcamiento o estrangulamiento;Soltero;NA;Violencia de género;Caminata;Universitario;Pensionado o jubilado;Masculino;San Antonio de Prado;AUC2;80;Área Urbana Cgto. San Antonio de Prado
2016;5;10;7;30;10/5/2016;47;No aplica;No aplica;Arma de fuego;Soltero;NA;Convivencia;Caminata;Primaria;Panadero;Masculino;Manrique;0308;03;Manrique Oriental
2016;5;10;15;7;10/5/2016;45;No aplica;No aplica;Arma de fuego;Casado;NA;Convivencia;Caminata;Bachillerato;Desempleado;Masculino;San Antonio de Prado;AUC2;80;Área Urbana Cgto. San Antonio de Prado
2016;5;11;8;38;11/5/2016;34;No aplica;No aplica;Arma de fuego;Casado;NA;Grupos Delincuenciales Organizados;Automóvil;Bachillerato;Conductor;Masculino;Castilla;0509;05;Girardot
2016;5;11;11;26;11/5/2016;32;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Altavista;AE5;70;Área de expansión Altavista
2016;5;12;8;0;12/5/2016;36;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Oficios varios;Masculino;La Candelaria;1013;10;Barrio Colón
2016;5;13;12;19;13/5/2016;19;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;NA;Primaria;Desempleado;Masculino;San Javier;1307;13;Juan XXIIIi la Quiebra
2016;5;13;19;30;13/5/2016;36;Conexión;Si;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Comerciante;Femenino;La Candelaria;1007;10;Guayaquil
2016;5;14;3;30;14/5/2016;17;No aplica;No aplica;Arma de fuego;NA;NA;Convivencia;NA;NA;NA;Masculino;Villa Hermosa;0819;08;Villa Lilliam
2016;5;14;11;29;14/5/2016;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Convivencia;NA;Bachillerato;Alistador o lavador de carros;Masculino;Villa Hermosa;0813;08;Villatina
2016;5;14;22;45;14/5/2016;47;No aplica;No aplica;Contundente;Unión marital de hecho;NA;En proceso de categorización;NA;NA;Oficial construcción;Masculino;San Javier;1313;13;El Corazón
2016;5;15;3;10;15/5/2016;27;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;NA;Masculino;La Candelaria;1005;10;Estación Villa
2016;5;15;4;40;15/5/2016;49;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Villa Hermosa;0811;08;Trece de Noviembre
2016;5;15;5;10;15/5/2016;42;No aplica;No aplica;Arma de fuego;Divorciado;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Oficios varios;Masculino;Doce de Octubre;0605;06;La Esperanza
2016;5;15;19;0;15/5/2016;49;Pareja;Si;Asfixia mecánica;NA;NA;Violencia de género;Caminata;NA;En ejercicio de la prostitución;Femenino;La Candelaria;1006;10;San Benito
2016;5;16;17;18;16/5/2016;25;No aplica;No aplica;Arma de fuego;Soltero;NA;Convivencia;Taxi;Bachillerato;Taxista;Masculino;Guayabal;1510;15;Guayabal
2016;5;16;20;55;16/5/2016;31;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;NA;Masculino;La Candelaria;1001;10;Prado
2016;5;17;2;8;17/5/2016;38;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Taxi;Bachillerato;Taxista;Masculino;Villa Hermosa;0813;08;Villatina
2016;5;17;21;25;17/5/2016;20;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Estudiante;Masculino;San Javier;1319;13;El Socorro
2016;5;18;2;58;18/5/2016;19;No aplica;No aplica;Arma de fuego;Soltero;NA;En proceso de categorización;Caminata;Primaria;Estudiante;Masculino;San Cristóbal;6014;60;La Loma
2016;5;18;19;40;18/5/2016;32;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Comerciante;Masculino;Castilla;0505;05;Boyacá
2016;5;18;22;35;18/5/2016;39;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Oficios varios;Masculino;La Candelaria;1006;10;San Benito
2016;5;18;23;50;18/5/2016;17;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;Primaria;Estudiante;Masculino;La Candelaria;1019;10;La Candelaria
2016;5;19;15;5;19/5/2016;62;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Violencia intrafamiliar;NA;NA;Oficios varios;Masculino;Castilla;0517;05;Caribe
2016;5;19;23;5;19/5/2016;21;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;NA;NA;NA;Masculino;Laureles Estadio;1113;11;Estadio
2016;5;20;7;18;20/5/2016;45;No aplica;No aplica;Cortopunzante;NA;NA;En proceso de categorización;NA;NA;NA;Masculino;Castilla;0507;05;Héctor Abad Gómez
2016;5;20;21;28;20/5/2016;24;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;Primaria;Oficios varios;Masculino;San Javier;1306;13;La Pradera
2016;5;20;23;43;20/5/2016;26;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;NA;NA;Oficial construcción;Masculino;San Javier;1318;13;Antonio Nariño
2016;5;21;13;9;21/5/2016;35;No aplica;No aplica;Contundente;NA;NA;En proceso de categorización;NA;NA;Habitante de la calle;Masculino;La Candelaria;Inst_12;10;Hospital San Vicente de Paúl
2016;5;21;14;45;21/5/2016;74;No aplica;No aplica;Asfixia mecánica;NA;NA;Violencia intrafamiliar;NA;NA;Comerciante;Masculino;La Candelaria;1013;10;Barrio Colón
2016;5;22;10;10;22/5/2016;22;No aplica;No aplica;Lanzamiento al vacío;Soltero;NA;Convivencia;Caminata;NA;Pintor;Masculino;La Candelaria;1018;10;Villa Nueva
2016;5;23;13;30;23/5/2016;24;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Taxi;NA;Conductor;Masculino;La Candelaria;1006;10;San Benito
2016;5;23;20;44;23/5/2016;21;No aplica;No aplica;Cortopunzante;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;NA;Masculino;La Candelaria;1016;10;Boston
2016;5;25;5;50;25/5/2016;33;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;Habitante de la calle;Masculino;La Candelaria;1006;10;San Benito
2016;5;25;11;39;25/5/2016;39;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;NA;Barbero;Masculino;Robledo;0707;07;Bosques de San Pablo
2016;5;26;18;25;26/5/2016;19;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Motocicleta;NA;NA;Masculino;Robledo;0709;07;Córdoba
2016;5;26;23;15;26/5/2016;41;No aplica;No aplica;Arma de fuego;NA;NA;En proceso de categorización;NA;NA;Oficios varios;Masculino;Castilla;0505;05;Boyacá
2016;5;28;16;25;28/5/2016;49;No aplica;No aplica;Cortopunzante;Casado;NA;Convivencia;NA;Primaria;Oficial construcción;Masculino;Popular;0101;01;Santo Domingo Savio No.1
2016;5;28;22;30;28/5/2016;31;No aplica;No aplica;Cortopunzante;Soltero;NA;Convivencia;Caminata;Primaria;Oficial construcción;Masculino;La Candelaria;1001;10;Prado
2016;5;30;4;5;30/5/2016;19;No aplica;No aplica;Arma de fuego;Soltero;NA;Convivencia;Motocicleta;Bachillerato;Estudiante;Masculino;La América;1207;12;El Danubio
2016;6;1;22;45;1/6/2016;36;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Habitante de la calle;Masculino;Castilla;0504;05;Tejelo
2016;6;2;9;15;2/6/2016;52;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Alfabeta;Comerciante;Masculino;Aranjuez;0409;04;Manrique Central No.1
2016;6;2;20;37;2/6/2016;36;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Automóvil;NA;Preso;Masculino;Villa Hermosa;0808;08;Enciso
2016;6;2;20;58;2/6/2016;34;No aplica;No aplica;Arma de fuego;Casado;NA;Grupos Delincuenciales Organizados;Caminata;Alfabeta;Comerciante;Masculino;Manrique;0302;03;Las Granjas
2016;6;4;19;20;4/6/2016;48;No aplica;No aplica;Arma de fuego;Casado;NA;Homicidios asociados a hurtos;Caminata;Universitario;Ingeniero;Masculino;Belén;1615;16;Los Alpes
2016;6;5;14;45;5/6/2016;21;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Alfabeta;Barbero;Masculino;San Javier;1308;13;San Javier No.2
2016;6;5;20;25;5/6/2016;30;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Aranjuez;0404;04;Bermejal-Los Alamos
2016;6;6;1;15;6/6/2016;29;No aplica;No aplica;Cortopunzante;Unión marital de hecho;NA;Convivencia;Caminata;Bachillerato;Oficial construcción;Masculino;Aranjuez;0405;04;Moravia
2016;6;6;14;24;6/6/2016;50;No aplica;No aplica;Arma de fuego;Soltero;NA;Violencia intrafamiliar;Caminata;Bachillerato;Lider comunitario o social;Masculino;La Candelaria;1003;10;Jesús Nazareno
2016;6;6;22;0;6/6/2016;60;No aplica;No aplica;Cortopunzante;Soltero;NA;Convivencia;Caminata;NA;Vendedor ambulante;Masculino;La Candelaria;1019;10;La Candelaria
2016;6;7;1;45;7/6/2016;60;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;Habitante de la calle;Masculino;El Poblado;1419;14;Manila
2016;6;10;22;0;10/6/2016;15;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Analfabeta;Desempleado;Masculino;Robledo;0711;07;El Diamante
2016;6;11;17;54;11/6/2016;18;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Primaria;Desempleado;Masculino;San Javier;1302;13;Blanquizal
2016;6;11;17;54;11/6/2016;24;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Obrero;Masculino;San Javier;1302;13;Blanquizal
2016;6;11;20;42;11/6/2016;22;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Mecánico automotriz;Masculino;Robledo;0708;07;Altamira
2016;6;11;21;0;11/6/2016;21;No aplica;No aplica;Arma de fuego;Unión marital de hecho;NA;Grupos Delincuenciales Organizados;Caminata;Bachillerato;Desempleado;Masculino;Robledo;0709;07;Córdoba
2016;6;11;21;10;11/6/2016;28;No aplica;No aplica;Arma de fuego;NA;NA;Grupos Delincuenciales Organizados;Caminata;NA;Desempleado;Masculino;Robledo;0702;07;B. Cerro el Volador
2016;6;12;1;15;12/6/2016;35;No aplica;No aplica;Cortopunzante;NA;NA;Convivencia;Caminata;NA;Habitante de la calle;Masculino;Laureles Estadio;1103;11;Naranjal
2016;6;12;6;40;12/6/2016;40;No aplica;No aplica;Cortopunzante;Soltero;NA;Homicidios asociados a hurtos;Caminata;Bachillerato;Docente;Masculino;Belén;1606;16;Las Playas
2016;6;12;10;25;12/6/2016;27;No aplica;No aplica;Arma de fuego;Soltero;NA;Grupos Delincuenciales Organizados;Caminata;Analfabeta;NA;Masculino;Castilla;0517;05;Caribe
